"","assay","plate","row","col","n","n.sorted","mean.TOF","median.TOF","mean.EXT","median.EXT","mean.red","median.red","mean.green","median.green","mean.yellow","median.yellow","mean.norm.EXT","median.norm.EXT","mean.norm.red","median.norm.red","mean.norm.green","median.norm.green","mean.norm.yellow","median.norm.yellow"
"338","a","04","E","2",9,1,125.777777777778,100,100.666666666667,100,8.44444444444444,1,11.5555555555556,3,5,1,0.721368205543554,0.930693069306931,0.0426405195920425,0.0208333333333333,0.0606959945004294,0.0251256281407035,0.0238027069705098,0.01
"339","a","04","E","3",119,1,206.260504201681,195,126.747899159664,111,5.99159663865546,5,13.9747899159664,10,3.56302521008403,2,0.598162610541959,0.574468085106383,0.0277409043918106,0.0242587601078167,0.0609836281753571,0.0555555555555556,0.0155216695313863,0.0146341463414634
"340","a","04","E","4",150,1,194.18,158,104.766666666667,79,5.94666666666667,3,12.0266666666667,6,3.64666666666667,2,0.478522380403007,0.43779180737043,0.0268122333519196,0.0203255391225316,0.0480165923793494,0.0371520588911893,0.0138480784336303,0.0117651129796879
"341","a","04","E","5",12,1,83.25,77,43.25,29,2,1,2,1,0.833333333333333,1,0.447277468731906,0.294309507286607,0.0378874532172945,0.0181818181818182,0.027347869575244,0.0215909090909091,0.0095947311128301,0.0078490519576459
"342","a","04","E","6",153,1,221.758169934641,182,128.464052287582,91,7.73202614379085,4,18.0522875816993,7,4.90196078431373,2,0.529610372237663,0.5,0.0273437547280263,0.0223880597014925,0.0584977690478235,0.0471698113207547,0.0161943103270692,0.0136986301369863
"343","a","04","E","7",147,1,208.414965986395,170,108.972789115646,82,5.85034013605442,3,12.5986394557823,6,3.57823129251701,2,0.487475525153398,0.455357142857143,0.0262401818811454,0.0218340611353712,0.0484063357315958,0.0386266094420601,0.0135526895017099,0.0118343195266272
"344","a","04","E","8",7,1,175.142857142857,100,121,100,5,1,12.1428571428571,2,3.57142857142857,1,0.718197941625583,0.68251273344652,0.0184338373618205,0.0149253731343284,0.0437377621285332,0.0298507462686567,0.0128622631848438,0.01
"345","a","04","E","9",215,1,196.767441860465,184,104.302325581395,80,5.02325581395349,3,11.2418604651163,6,2.86976744186047,2,0.496554215512474,0.447257383966245,0.0230953435976483,0.0196078431372549,0.0478051375689263,0.0342465753424658,0.0116810790015317,0.00970873786407767
"346","a","04","E","10",138,1,197.333333333333,176,103.246376811594,79,4.66666666666667,3,10.0797101449275,5,2.66666666666667,1,0.499355184651572,0.446031746031746,0.021345049468219,0.0181818181818182,0.0430686444859171,0.0328769591064673,0.0114762767661018,0.00930252682589131
"347","a","04","E","11",164,1,170.292682926829,158,76.859756097561,62,3.29878048780488,2,6.72560975609756,4,1.60975609756098,1,0.429268998949332,0.4,0.0176739474484399,0.0161088047050683,0.0337729181334896,0.0288205980066445,0.00728047846231996,0.00634978229317852
"348","a","04","E","12",8,1,129.375,107,72.875,77,2,2,2.875,2,0.875,1,0.60185950136901,0.463930348258706,0.0214633461800428,0.0128390306531857,0.0211842681176614,0.0233789507983056,0.00677173791739968,0.00707413695529145
"349","a","04","F","1",52,1,119.576923076923,100,55.3269230769231,54,2.53846153846154,2,4.28846153846154,4,1.25,1,0.45836784085026,0.412404092071611,0.0287105813860845,0.0177005012531328,0.0397719388298636,0.0367058295292973,0.0122549413912265,0.0101546391752577
"350","a","04","F","2",69,1,165.130434782609,164,87.768115942029,82,4.50724637681159,3,8.79710144927536,6,2.55072463768116,2,0.494424691633628,0.437710437710438,0.0363639589919176,0.0232558139534884,0.0544649762493725,0.0498614958448753,0.0154286462282914,0.0138504155124654
"351","a","04","F","3",27,1,219.888888888889,224,117.703703703704,106,5.88888888888889,5,12.1111111111111,10,3.85185185185185,3,0.555029978459776,0.508196721311475,0.0332044284504575,0.0273224043715847,0.0548641086636183,0.0491071428571429,0.0183713517979236,0.0161662817551963
"352","a","04","F","4",6,1,77,90,57.6666666666667,66,1,1,3.5,1,0.5,0,0.622426470588235,0.7,0.0182761437908497,0.01,0.0467075163398693,0.0154166666666667,0.005,0.005
"353","a","04","F","5",104,1,182.394230769231,161,90.9711538461538,69,4.72115384615385,3,11.1153846153846,4,2.53846153846154,1,0.47007295803353,0.421538461538462,0.0246225317899857,0.0194813409234662,0.0504819735915755,0.0369234264939786,0.0109908454665905,0.00890908369379737
"354","a","04","F","6",130,1,185.676923076923,172,94.0307692307692,77,4.36153846153846,3,8.94615384615385,5,2.43846153846154,1,0.494519359796813,0.451204481792717,0.0257959298908313,0.0195441813088872,0.0435842657026318,0.0365641711229946,0.0122309804084772,0.00911544850498339
"355","a","04","F","7",142,1,187.922535211268,180,92.2535211267606,76,4.2112676056338,3,9.09154929577465,5,2.3943661971831,1,0.474301450670582,0.436698717948718,0.0209093464519458,0.0185185185185185,0.0428242455643016,0.0352429746933706,0.0108357057610342,0.00970873786407767
"356","a","04","F","8",11,1,143.727272727273,100,73.5454545454545,100,2.27272727272727,2,4.45454545454545,3,1.27272727272727,1,0.511404807053258,0.422594142259414,0.0241670837969583,0.01,0.0329069662358194,0.029520295202952,0.011341555717449,0.01
"357","a","04","F","9",104,1,198.067307692308,166,105.442307692308,84,5.24038461538461,3,11.0288461538462,6,3.07692307692308,2,0.51322593926027,0.475257626772778,0.0246260974013175,0.0207972895040369,0.0482785712619783,0.0418729372937294,0.0132585243582332,0.0111135502991054
"358","a","04","F","10",15,1,224.466666666667,176,153.533333333333,111,14.7333333333333,7,27.6,16,10.6666666666667,5,0.673715447009059,0.629385964912281,0.0481723246521975,0.0257731958762887,0.0856662703574432,0.0438144329896907,0.0339757673228482,0.0149253731343284
"359","a","04","F","11",13,1,156.153846153846,148,95.3076923076923,100,4.84615384615385,3,8.23076923076923,8,2.69230769230769,2,0.639779700072041,0.491666666666667,0.0382040622689394,0.0158730158730159,0.0541155023286985,0.0333333333333333,0.020192410172937,0.01
"360","a","04","F","12",7,1,83.7142857142857,100,60.7142857142857,100,4,3,3.28571428571429,1,1.57142857142857,1,0.603220032655516,0.573863636363636,0.0638398698076117,0.0681818181818182,0.0364834896286509,0.0256410256410256,0.0200953079178886,0.01
"361","a","04","G","1",99,1,200.878787878788,181,115.080808080808,93,5.64646464646465,3,12.0505050505051,7,3.52525252525253,2,0.553009746626837,0.498154981549816,0.0282282992676276,0.0234375,0.0524572084868773,0.0461538461538462,0.0159463435276936,0.014018691588785
"362","a","04","G","2",144,1,202.923611111111,183,113.423611111111,91,5.95833333333333,4,12.4027777777778,7,3.63194444444444,2,0.543487148333801,0.510211486626581,0.0288758784891325,0.02309915518008,0.0590018428892331,0.0536376712847301,0.017080116319426,0.0141349815820691
"363","a","04","G","3",144,1,213.666666666667,190,111.201388888889,89,5.54861111111111,4,11.6111111111111,7,3.38194444444444,2,0.510927087196007,0.461662385161318,0.0249724825098621,0.0223338986432562,0.0490783786401717,0.0437877480586713,0.0144497194681853,0.0128369916287654
"364","a","04","G","4",18,1,155.277777777778,105,75.8333333333333,79,3.83333333333333,3,6.27777777777778,4,1.88888888888889,1,0.489196764152389,0.409029126213592,0.0311317777462243,0.0185959885386819,0.0382680053032352,0.0360530781428214,0.0120991206189908,0.01
"365","a","04","G","5",139,1,220.978417266187,201,125.597122302158,100,5.71223021582734,4,13.5323741007194,8,3.48201438848921,2,0.539009305268921,0.506726457399103,0.0243911505857563,0.0211267605633803,0.0535413465409083,0.0444444444444444,0.0133230132724053,0.0115942028985507
"366","a","04","G","6",171,1,214.672514619883,180,121.789473684211,81,6.29824561403509,3,13.8070175438596,6,3.78947368421053,2,0.512731372052024,0.459770114942529,0.0283806352562341,0.0198675496688742,0.0488376622025759,0.0390243902439024,0.0138058780120467,0.0107816711590297
"367","a","04","G","7",163,1,194.680981595092,160,115.368098159509,68,6.12269938650307,2,14.2024539877301,4,3.74846625766871,1,0.502385679725376,0.428571428571429,0.0238214238737375,0.0185185185185185,0.0471202344783336,0.0333333333333333,0.0116661503604007,0.00884955752212389
"368","a","04","G","8",15,1,119.133333333333,100,67.0666666666667,42,2.6,2,4.4,2,1.26666666666667,1,0.512977304553613,0.4,0.0238193712804148,0.0191082802547771,0.030967912338076,0.0232558139534884,0.00867689962507105,0.01
"369","a","04","G","9",95,1,238.694736842105,236,146.178947368421,143,7.92631578947368,7,17.3473684210526,14,4.97894736842105,5,0.586804197862045,0.555932203389831,0.0304366642888454,0.0277777777777778,0.0642836691417078,0.0572916666666667,0.0180440285485539,0.0166666666666667
"370","a","04","G","10",102,1,215.441176470588,184,121.137254901961,103,6,5,12.921568627451,11,3.64705882352941,2,0.554454212725403,0.504236393080949,0.0298351851795004,0.0239529546758462,0.0574089300381139,0.0515776250646568,0.0174307844532147,0.013719512195122
"371","a","04","G","11",123,1,209.439024390244,181,111.845528455285,93,5.39837398373984,4,11.5772357723577,7,3.17073170731707,2,0.52149205960092,0.48,0.0236322226135531,0.0209580838323353,0.0485019064741148,0.0418848167539267,0.0130334983727759,0.0135135135135135
"372","a","04","G","12",14,1,92.2857142857143,88,42.9285714285714,22,3.14285714285714,2,2.5,2,1.21428571428571,1,0.43004866153341,0.301055065760948,0.0580421026135831,0.0147781471310883,0.0359752360118716,0.0246246246246246,0.0201415205447476,0.01
"373","a","04","H","1",110,1,250.172727272727,236,136.745454545455,128,6.70909090909091,5,14.7,9,4.01818181818182,3,0.532038136486691,0.491580512675258,0.0304199509679648,0.0228140180430257,0.0540237407259504,0.0450563909774436,0.0156907105702884,0.0123587211078302
"374","a","04","H","2",155,1,220.948387096774,196,119.322580645161,98,5.60645161290323,4,12.8838709677419,7,3.38709677419355,2,0.523283430292553,0.471861471861472,0.0244768311011723,0.0201342281879195,0.0501076302416265,0.0405405405405405,0.0134817997700359,0.011070110701107
"375","a","04","H","3",136,1,244.389705882353,218,146.110294117647,128,7.55147058823529,5,17.1985294117647,12,4.84558823529412,3,0.568378468555584,0.51653605015674,0.0324950143240499,0.023544247664976,0.0597938530169345,0.0539979813838735,0.0175304560478447,0.0140949997020085
"376","a","04","H","4",16,1,115.3125,100,60,43,4.3125,1,5.75,2,2.25,1,0.467545044787031,0.345637949836423,0.0986659153674244,0.015984811366977,0.0741498721872312,0.0230646871686108,0.0502327071014819,0.01
"377","a","04","H","5",162,1,222.098765432099,200,125.395061728395,99,6.48148148148148,4,14.3950617283951,8,3.8641975308642,2,0.536424558427505,0.482737504137703,0.0262810311859319,0.0215078630897317,0.0547931062083669,0.0430157261794635,0.0144286845255395,0.0123078088313262
"378","a","04","H","6",210,1,225.328571428571,206,118.552380952381,94,6.12380952380952,4,13.1809523809524,7,3.73333333333333,2,0.508387679645726,0.479482323232323,0.0252504166882404,0.0204081632653061,0.0514892781552748,0.0427671678179602,0.0143128080414174,0.0121765883312329
"379","a","04","H","7",210,1,219.214285714286,194,122.780952380952,88,6.45238095238095,3,14.1761904761905,6,3.98095238095238,2,0.50900973342431,0.444840887174542,0.0250218158786073,0.0201010101010101,0.0515748174637331,0.0374725756910926,0.0140784789013767,0.0110497237569061
"380","a","04","H","8",17,1,176.470588235294,100,120.352941176471,84,6.94117647058824,2,15.8823529411765,4,4.52941176470588,1,0.576723049102719,0.424242424242424,0.0297427969559244,0.0188679245283019,0.0532296210507205,0.0344827586206897,0.0161265489631804,0.01
"381","a","04","H","9",100,1,225.36,195,131.35,100,8.82,4,19.57,7,5.75,2,0.538801762500688,0.490226198006084,0.0281886261956185,0.0225563909774436,0.0565974996507091,0.0386170212765957,0.0169467024564318,0.0129037629037629
"382","a","04","H","10",91,1,169.956043956044,148,86.5274725274725,66,4.37362637362637,3,8.81318681318681,4,2.57142857142857,1,0.492905607198605,0.455089820359281,0.0254586531735953,0.02,0.0470300165425945,0.0340909090909091,0.0138925775443292,0.0119760479041916
"383","a","04","H","11",121,1,183.595041322314,166,87.4545454545455,72,4.17355371900826,3,7.92561983471074,4,2.41322314049587,1,0.460910022198702,0.418300653594771,0.0217896535200728,0.0176470588235294,0.0379004655268044,0.0309278350515464,0.0113836093680384,0.00943396226415094
"384","a","04","H","12",15,1,87.5333333333333,83,54.7333333333333,42,2.66666666666667,2,3.53333333333333,3,1.26666666666667,1,0.527762260004711,0.414772727272727,0.0420087592820579,0.028169014084507,0.0392108627678192,0.036144578313253,0.0155622584196737,0.0120481927710843
"385","a","05","A","1",171,1,217.514619883041,198,111.269005847953,88,5.52631578947368,4,11.8654970760234,7,3.39766081871345,2,0.492258951471118,0.447236180904523,0.0228699643271077,0.0193548387096774,0.0465530909413522,0.0363636363636364,0.0132282138085219,0.0105263157894737
"386","a","05","A","2",182,1,218.340659340659,186,126.203296703297,95,7.53296703296703,4,17.4450549450549,7,4.7967032967033,2,0.520540997514018,0.474347294329074,0.0272530266340605,0.022497216317441,0.0561986772732879,0.0416666666666667,0.0152268508734224,0.0115391443280667
"387","a","05","A","3",186,1,204.349462365591,172,108.091397849462,78,5.74193548387097,3,12.4193548387097,6,3.45161290322581,2,0.496636345751863,0.449086600177743,0.0242327683884542,0.0203981859033037,0.0490801852553488,0.0364834636644298,0.0132809743481964,0.0101266471824847
"388","a","05","A","4",9,1,79.5555555555556,75,49,28,2.77777777777778,2,2.66666666666667,2,1.44444444444444,1,0.546325561993308,0.4,0.0516800151225756,0.02,0.0490314248877785,0.0110497237569061,0.0238436067717836,0.01
"389","a","05","A","5",193,1,226.082901554404,204,120.637305699482,87,7.12435233160622,4,14.9326424870466,7,4.30569948186529,2,0.499247121253504,0.446927374301676,0.0270155076133168,0.0212765957446809,0.0551459416695125,0.0425531914893617,0.0155643680215209,0.0113636363636364
"390","a","05","A","6",130,1,230.569230769231,179,130.561538461538,82,8.49230769230769,4,17.9769230769231,7,5.28461538461538,2,0.501564203147398,0.454545454545455,0.0355260821243611,0.0268468468468469,0.0651592299156969,0.0548048048048048,0.0193764450231527,0.0158730158730159
"391","a","05","A","7",100,1,248.77,253,143.41,141,8.84,6,20.18,14,5.67,4,0.539130505131455,0.508068187566392,0.0343577899648971,0.0269446845289542,0.0721151878385452,0.0633762020623335,0.0197559153916745,0.0174702471772963
"392","a","05","A","8",19,1,84.3157894736842,78,43.5789473684211,25,2.31578947368421,1,6,3,1.05263157894737,1,0.434046383056344,0.325581395348837,0.0466165152697682,0.0222222222222222,0.0724974076421591,0.0454545454545455,0.016115724567304,0.01
"393","a","05","A","9",407,1,187.14742014742,169,93.3292383292383,75,4.8968058968059,3,9.98525798525799,5,2.6953316953317,1,0.466156274395251,0.418994413407821,0.0220792337485405,0.0195530726256983,0.0413606113205973,0.0318181818181818,0.010775732120787,0.00921658986175115
"394","a","05","A","10",202,1,217.767326732673,192,120.178217821782,87,6.46534653465347,4,13.2970297029703,7,3.79207920792079,2,0.51374016309271,0.469615290370007,0.0268972774700869,0.0223218734429497,0.0507585053455758,0.037508793086122,0.0146001994751378,0.011494632535095
"395","a","05","A","11",194,1,213.443298969072,180,110.180412371134,83,5.47422680412371,3,11.860824742268,6,3.2680412371134,2,0.48258760709206,0.438927738927739,0.0234622085723713,0.0200173628501786,0.0457580521943999,0.0355876393110436,0.0125460656391519,0.0108796433291906
"396","a","05","A","12",10,1,173.8,100,103.7,46,28,1,58,2,9.4,1,0.5322067734564,0.354453980467594,0.0427522173444887,0.0138045540796964,0.0817222115300277,0.023438887244747,0.0150012445892493,0.00958715596330275
"397","a","05","B","1",189,1,266.47619047619,216,176.603174603175,129,11.5873015873016,5,27.4074074074074,11,7.75132275132275,3,0.597684534621492,0.543181818181818,0.0333620278248279,0.0253164556962025,0.0725923109566047,0.0564516129032258,0.0207389956546165,0.0153374233128834
"398","a","05","B","2",146,1,246.321917808219,220,146.541095890411,108,8.82876712328767,5,19.6575342465753,9,5.62328767123288,3,0.55343213493054,0.490649759204598,0.0308973678496522,0.0241747005550687,0.0644774975636631,0.0507091430736751,0.0181266589000527,0.0156453981723238
"399","a","05","B","3",177,1,221.423728813559,193,133.180790960452,101,8.17514124293785,4,18.8135593220339,9,5.26553672316384,2,0.557925629890796,0.522077922077922,0.0306660406986539,0.0263157894736842,0.0652085799546727,0.0555555555555556,0.0178003561269352,0.0148148148148148
"400","a","05","B","4",12,1,111.833333333333,55,79.5833333333333,16,6.58333333333333,3,11.5833333333333,1,3.33333333333333,1,0.493299784533592,0.27404181184669,0.0821857203767389,0.0741390139223281,0.0507884250783255,0.0303992740471869,0.0281349270382298,0.0294365012615643
"401","a","05","B","5",172,1,240.575581395349,216,136.889534883721,102,7.49418604651163,5,16.4418604651163,9,4.69767441860465,3,0.542440000413569,0.489918656974732,0.03028243221722,0.0247423732272217,0.0606057107866663,0.0498618784530387,0.0177277142659872,0.0154442456768038
"402","a","05","B","6",164,1,219.975609756098,192,122.006097560976,86,7.34756097560976,4,15.2073170731707,7,4.52439024390244,2,0.521368910803442,0.458744140940682,0.0312042207970502,0.0251890766966144,0.0615533731185012,0.0483494011101373,0.018342839358153,0.0145279302096525
"403","a","05","B","7",181,1,219.922651933702,198,117.491712707182,88,6.5524861878453,5,14.171270718232,7,4.02762430939227,2,0.491135644477379,0.448484848484848,0.0313303356693636,0.0232558139534884,0.0548119600498033,0.0434782608695652,0.0163707918332049,0.014018691588785
"404","a","05","B","8",11,1,75,54,51.8181818181818,8,2.81818181818182,2,3.90909090909091,1,1.36363636363636,1,0.453531341716826,0.166666666666667,0.0606131323873259,0.0423076923076923,0.0406719415590383,0.032258064516129,0.0175933788433788,0.01
"405","a","05","B","9",159,1,256,221,149.830188679245,123,8.83018867924528,6,19.7610062893082,10,5.66037735849057,3,0.538831214684552,0.49685534591195,0.0326627243927215,0.0254545454545455,0.0641653765320811,0.0516795865633075,0.018865496979546,0.0149253731343284
"406","a","05","B","10",119,1,270.941176470588,237,153.81512605042,112,8.27731092436975,5,19.9663865546218,10,5.30252100840336,3,0.543914068879217,0.494736842105263,0.0298474724307565,0.024390243902439,0.0618900910770408,0.0497737556561086,0.01770392808266,0.0148423005565863
"407","a","05","B","11",117,1,277.094017094017,243,179.076923076923,143,11.9230769230769,7,27.034188034188,16,7.97435897435897,4,0.592156402807184,0.569811320754717,0.0338371083315381,0.0275862068965517,0.0741957586006384,0.0557491289198606,0.0214673211139096,0.0166666666666667
"408","a","05","B","12",8,1,160.375,100,103.375,100,5.125,3,8.625,3,2.75,2,0.67487357848892,0.645003434065934,0.0370731063536969,0.0239301801801802,0.0425053108578906,0.0447635135135135,0.0177259717822395,0.0145692567567568
"409","a","05","C","1",159,1,199.616352201258,184,108.779874213836,78,6.18238993710692,3,14.2264150943396,6,3.76729559748428,2,0.500725038222377,0.454054054054054,0.0259317165900827,0.0191387559808612,0.0499895971069826,0.0346820809248555,0.0131870368821847,0.01
"410","a","05","C","2",129,1,200.193798449612,192,109.906976744186,93,5.96899224806202,4,13.6744186046512,7,3.69767441860465,2,0.529830333673351,0.486486486486487,0.0280316802642016,0.0222222222222222,0.064511608238004,0.0554323725055432,0.0166487328791817,0.0138888888888889
"411","a","05","C","3",144,1,201.4375,183,104.277777777778,80,5.5625,3,11.5277777777778,6,3.19444444444444,2,0.488798472005142,0.436628420123566,0.0251114252831836,0.0186915887850467,0.0477749090561309,0.0340357458075905,0.013022813697115,0.01
"412","a","05","C","4",12,1,137.916666666667,120,67.5833333333333,64,2.5,3,3.83333333333333,3,1.33333333333333,1,0.508404833229917,0.392677078209543,0.0236210168220445,0.015813377374071,0.0254864564974093,0.0256465985655292,0.00836792096355002,0.00967289719626168
"413","a","05","C","5",175,1,233.165714285714,198,130.497142857143,89,7.17714285714286,4,15.5257142857143,7,4.44571428571429,2,0.51589813165687,0.447916666666667,0.0267364877860058,0.0208333333333333,0.0547258656606015,0.0425531914893617,0.014596536091517,0.0102564102564103
"414","a","05","C","6",183,1,239.939890710383,209,134.890710382514,92,7.55737704918033,4,16.5901639344262,7,4.7103825136612,2,0.509960862341758,0.482558139534884,0.0266072807099002,0.0213523131672598,0.0542368626624643,0.0409356725146199,0.0150598116200524,0.0108108108108108
"415","a","05","C","7",187,1,252.748663101604,200,157.294117647059,100,10.2459893048128,4,25.1122994652406,8,6.52406417112299,2,0.548683268683353,0.508333333333333,0.0295195033546435,0.0235690235690236,0.0720358284003961,0.053475935828877,0.0169876155359885,0.0136986301369863
"416","a","05","C","8",18,1,203.333333333333,205,112.666666666667,95,5.11111111111111,3,10.8888888888889,6,3.05555555555556,2,0.561680536195294,0.435263268302916,0.0242609299546943,0.015307486631016,0.0428477324890743,0.0343182964672791,0.0124832919829566,0.00963104194578996
"417","a","05","C","9",162,1,260.197530864198,214,151.802469135802,100,10.3518518518519,5,23.7901234567901,9,6.49382716049383,2,0.53672041406291,0.473836324916337,0.0330732102023243,0.0234606123151015,0.0662322854653157,0.045842777585974,0.0181677654727647,0.0137271528170341
"418","a","05","C","10",211,1,261.199052132701,228,160.872037914692,117,9.64454976303318,5,23.8293838862559,9,6.44075829383886,3,0.555725019529173,0.517073170731707,0.0301485967310007,0.0230769230769231,0.0677498628872142,0.0514705882352941,0.0181799446184014,0.0142857142857143
"419","a","05","C","11",209,1,248.00956937799,223,146.521531100478,105,8.44976076555024,5,19.9138755980861,9,5.54066985645933,2,0.546084583085746,0.484988452655889,0.0291104656746314,0.0231481481481481,0.0624784541107287,0.0477453580901857,0.0174574569140049,0.0128205128205128
"420","a","05","C","12",14,1,112.642857142857,82,67.2142857142857,53,4,1,5.78571428571429,1,1.85714285714286,1,0.519251928953483,0.464531227146409,0.0512916486057212,0.0186593122639634,0.0457225833485791,0.0373186245279268,0.0164158609438161,0.0101679586563307
"421","a","05","D","1",146,1,214.630136986301,175,107.815068493151,83,5.48630136986301,3,11.7534246575342,6,3.3013698630137,2,0.472020193547871,0.452152014652015,0.0239473212667449,0.0204483912073909,0.0464788658872488,0.0397674418604651,0.0128687980402972,0.0120558098975365
"422","a","05","D","2",96,1,219.322916666667,191,127.416666666667,88,6.25,4,13.9166666666667,6,3.85416666666667,2,0.544560111674042,0.466041382946009,0.0268718888330934,0.0219311422219552,0.0525167830214445,0.0383889887706682,0.0147628685997776,0.0111428394065429
"423","a","05","D","3",224,1,204.486607142857,178,105.236607142857,81,5.34375,3,11.0089285714286,6,3.11607142857143,2,0.480103418299474,0.425378905041757,0.0229881639196991,0.0192112512686675,0.0452019208182535,0.0335531341723292,0.0119558081156172,0.00995851308242839
"424","a","05","D","4",29,1,122.48275862069,100,62.1379310344828,40,3.20689655172414,1,7.20689655172414,3,1.58620689655172,1,0.459374654523145,0.392156862745098,0.0329541883993837,0.0192307692307692,0.0492178552047489,0.0338983050847458,0.0132871175077593,0.00480769230769231
"425","a","05","D","5",136,1,317.433823529412,294,211.882352941176,169,13.4191176470588,8,31.1691176470588,21,9.125,5,0.596868323892701,0.56738057639163,0.0379155844554638,0.0297598965362123,0.080022016264446,0.0740145289984518,0.0233333394048221,0.0191090555014606
"426","a","05","D","6",164,1,259.274390243902,225,159.573170731707,115,9.00609756097561,5,21.0853658536585,10,5.80487804878049,3,0.57274536401907,0.535750593019315,0.0305770048288792,0.0249653739612188,0.0660636322469938,0.0497524752475248,0.0180686563156477,0.0152093453620171
"427","a","05","D","7",120,1,348.041666666667,314,254.075,185,16.5166666666667,9,39.8416666666667,24,11.7916666666667,6,0.670953433267273,0.646961710893009,0.0397750376149536,0.0336741925685937,0.0953366931192925,0.0740466452967835,0.0270613743070993,0.0217129387113672
"428","a","05","D","8",8,1,164.25,146,121.875,126,4,3,11.625,10,2.75,2,0.763227566181691,0.829784069216848,0.0196501497653586,0.0179533678756477,0.0599975803420139,0.0660885167464115,0.014068197920065,0.0125187969924812
"429","a","05","D","9",161,1,249.024844720497,224,139.267080745342,115,6.96894409937888,5,15.7701863354037,9,4.39130434782609,2,0.544326080554489,0.474747474747475,0.0252076317249731,0.0212765957446809,0.0543524861197954,0.0443037974683544,0.015212931140342,0.0117994100294985
"430","a","05","D","10",152,1,218.032894736842,198,118.815789473684,91,6.19736842105263,4,14.25,7,3.84210526315789,2,0.50690318688801,0.466127622377622,0.0238748595872972,0.0197376964030645,0.0509112791939434,0.0395714030064424,0.0136699755425421,0.0110500610500611
"431","a","05","D","11",128,1,208.8203125,200,116.609375,97,6.03125,4,12.90625,7,3.640625,2,0.521594267661117,0.48923290917521,0.0342137453555478,0.0220426276237367,0.0573627288788392,0.0446800926751025,0.0164628200169931,0.0125525210084034
"432","a","05","D","12",16,1,143.8125,123,88.1875,94,5.6875,3,8.6875,3,2.9375,1,0.530493463837547,0.479494597124138,0.045508565609809,0.0225897576088937,0.0474374623990215,0.0403219565049145,0.0171246799340509,0.0100761421319797
"433","a","05","E","1",207,1,237.164251207729,185,132.48309178744,89,6.92753623188406,4,16.2125603864734,7,4.47826086956522,2,0.51514962104633,0.464285714285714,0.0265394565806483,0.0212765957446809,0.055001364888332,0.0441176470588235,0.0157861481244748,0.012987012987013
"434","a","05","E","2",75,1,211.866666666667,164,143.613333333333,100,9.57333333333333,6,19.3466666666667,7,5.90666666666667,4,0.594176814663346,0.543859649122807,0.0510970248212758,0.0266990291262136,0.0762913150693228,0.0734463276836158,0.0237947991629234,0.02
"435","a","05","E","3",138,1,272.050724637681,239,164.159420289855,128,8.96376811594203,6,19.4565217391304,12,5.8695652173913,3,0.576367812356615,0.516829026705261,0.0294512413260116,0.0253833268908646,0.0618181727675946,0.0538914702953867,0.0188010169515661,0.0156240477123329
"436","a","05","E","4",19,1,84.5789473684211,56,41,15,3.36842105263158,2,3.89473684210526,2,1.47368421052632,1,0.393204263973736,0.275,0.0598032265665697,0.0357142857142857,0.0494327857883533,0.0487804878048781,0.0233221323987403,0.0178571428571429
"437","a","05","E","5",143,1,229.216783216783,216,130.482517482517,100,6.25174825174825,4,14.6713286713287,10,3.86713286713287,2,0.547986107537795,0.519685039370079,0.0271637782436922,0.0227272727272727,0.056599735761843,0.0497737556561086,0.0153640495464522,0.013986013986014
"438","a","05","E","6",37,1,300.918918918919,332,192.810810810811,196,10.2702702702703,9,24.972972972973,26,6.97297297297297,6,0.636862471042215,0.626404494382023,0.03093839923336,0.0273972602739726,0.0742497932790646,0.0690423162583519,0.020770480410504,0.01875
"439","a","05","E","7",161,1,228.136645962733,207,131.11801242236,107,6.7888198757764,4,15.5962732919255,9,4.25465838509317,2,0.535075473966662,0.5,0.0265829640653687,0.0242587601078167,0.0592037377002828,0.0514469453376206,0.0157226428944501,0.0136054421768707
"440","a","05","E","8",6,1,90.1666666666667,100,64,76,1.83333333333333,1,3.33333333333333,1,0.833333333333333,1,0.653329899117092,0.694029850746269,0.0269565380855703,0.01,0.0353900080019483,0.01,0.00733100233100233,0.01
"441","a","05","E","9",177,1,255.338983050847,225,147.112994350282,124,8.24293785310734,6,18.3785310734463,12,5.43502824858757,3,0.536819420569209,0.487603305785124,0.0279641686163104,0.0232558139534884,0.0597701987690121,0.0524475524475524,0.017605234760769,0.0147058823529412
"442","a","05","E","10",116,1,284.137931034483,244,168.741379310345,143,10.1637931034483,7,23.698275862069,15,6.9051724137931,4,0.564007426429936,0.518204312477907,0.0412075089406406,0.0256416999789607,0.0758109382189473,0.0565886685422814,0.0260057225824348,0.0162671006324257
"443","a","05","E","11",127,1,314.047244094488,271,210.645669291339,179,13.7637795275591,9,31.503937007874,23,9.77952755905512,6,0.633773609399369,0.582222222222222,0.0350980038040526,0.0305810397553517,0.0825174342722163,0.0731070496083551,0.0235498372338685,0.0202312138728324
"444","a","05","E","12",8,1,161.125,100,101.25,86,5.25,1,8.25,1,3.25,1,0.593269172906485,0.517833474936279,0.0251732263969131,0.0163912579957356,0.0326230101882369,0.0238539445628998,0.013114744198444,0.01
"445","a","05","F","1",198,1,228.944444444444,209,125.010101010101,96,6.01010101010101,4,13.489898989899,8,3.66161616161616,2,0.527117965833917,0.477542316406771,0.0265443627198061,0.0210158262789842,0.0530368931779893,0.0442955214122262,0.0148823938884539,0.012631634932454
